ID,Title,Region,Media_ID,Box_ID,Genre,Released
0426,MouseCraft,EU,PCSB-00530,,Miscellaneous » Puzzle,2014-07-09
0427,htoL#NiQ: Hotaru no Nikki,JP,PCSG-00348,VLJS-00074,Action » Platformer » 2D,2014-06-19
0427,Skeleton Rider,EU,PCSB-00588,,Sports » Alternative,2014-07-09
0428,"Sengoku Hime 4: Souha Hyakkei, Hana Mamoru Chikai",JP,PCSG-00232,VLJM-35061,Adventure » General,2014-06-19
0428,Day D: Tower Rush,EU,PCSB-00540,,Strategy » Real-Time,2014-07-16
0429,MotoGP 14,EU,PCSB-00498,,Driving » Racing,2014-06-20
0429,Mahjong Gold,EU,PCSB-00584,,Miscellaneous » Board Games,2014-07-16
0430,BlazBlue: Chronophantasma,US,PCSE-00279,,Action » Fighting » 2D,2014-06-24
0430,Atelier Rorona Plus: The Alchemist of Arland,US,PCSE-00466,,Role-Playing » General,2014-07-22
0431,Farming Simulator 14,US,PCSE-00419,,Simulation » General,2014-06-24
0431,Entwined,US,PCSA-00140,,Action » General,2014-07-22
0432,Aiyoku no Eustia: Angel's Blessing,JP,PCSG-00338,VLJM-35094,Adventure » General,2014-06-26
0432,Entwined,EU,PCSF-00578,,Action » General,2014-07-23
0433,Cross Channel: For All People,JP,PCSG-00365,VLJM-30083,Adventure » General,2014-06-26
0433,Sekai * Seifuku: Costume Fes.,JP,PCSG-00343,,Action » General,2014-07-23
0434,Freedom Wars,JP,PCSC-00054,VCJS-10009,Role-Playing » Action RPG,2014-06-26
0434,Entwined,JP,PCSC-00083,,Action » General,2014-07-24
0435,"Girls und Panzer: Senshado, Kiwamemasu!",JP,PCSG-00339,VLJS-00072,Action » General,2014-06-26
0435,Root Double: Before Crime * After Days - Xtend Edition,JP,PCSG-00356,,Adventure » General,2014-07-24
0436,Robotics;Notes Elite,JP,PCSG-00352,VLJM-35109,Adventure » General,2014-06-26
0436,Ratchet & Clank Collection,US,PCSA-00133,,Miscellaneous » Compilation,2014-07-29
0437,One Piece: Unlimited World Red,EU,PCSB-00557,,Action » General,2014-06-27
0437,Rogue Legacy,US,PCSE-00449,,Action » Platformer » 2D,2014-07-29
0438,XBLAZE Code: Embryo,US,PCSE-00346,,Adventure » General,2014-06-24
0438,Treasures of Montezuma: Arena,US,PCSE-00331,,Miscellaneous » Puzzle,2014-07-29
0439,Child of Light,EU,PCSB-00598,,Role-Playing » General,2014-07-02
0439,WRC 4: FIA World Rally Championship,US,PCSE-00411,,Driving » Racing,2014-07-29
0440,The Ratchet & Clank Trilogy,EU,PCSF-00482,,Miscellaneous » Compilation,2014-07-02
0440,Phantom Breaker: Battle Grounds,EU,PCSB-00583,,Action » Beat-'Em-Up,2014-07-30
0441,One Piece: Unlimited World Red,Unknown,PCSH-00071,VLAS-36057,Action » General,2014-07-03
0441,Rogue Legacy,EU,PCSB-00571,,Action » Platformer » 2D,2014-07-30
0442,One Piece: Unlimited World Red,US,PCSE-00423,,Action » General,2014-07-14
0442,Metrico,US,PCSE-00406,,Miscellaneous » Puzzle,2014-08-05
0443,Ore no Shikabane o Koete Yuke 2,JP,PCSC-00060,VCJS-15011,Role-Playing » General,2014-07-17
0443,MotoGP 13,US,PCSE-00409,,Driving » Racing,2014-08-05
0444,Sorayume,JP,PCSG-00401,VLJS-00079,Adventure » General,2014-07-17
0444,Table Top Racing,US,PCSE-00323,,Driving » Racing,2014-08-05
0445,Soukai Buccaneers!,JP,PCSG-00296,VLJM-35117,Adventure » General,2014-07-17
0445,The Swapper,US,PCSE-00387,,Action » Platformer » 2D,2014-08-05
0446,Corpse Party: Blood Drive,JP,PCSG-00298,VLJM-30067,Adventure » General,2014-07-24
0446,Metrico,EU,PCSB-00616,,Miscellaneous » Puzzle,2014-08-06
0447,Tokyo Shinseiroku: Operation Abyss,JP,PCSG-00387,VLJM-30087,Role-Playing » General,2014-07-24
0447,Table Top Racing,EU,PCSB-00416,,Driving » Racing,2014-08-06
0448,RE:VICE[D],JP,PCSG-00382,VLJM-35115,Adventure » General,2014-07-24
0448,The Swapper,EU,PCSB-00489,,Action » Platformer » 2D,2014-08-06
0449,Soushuu Senshinkan Gakuen: Hachimyoujin - Ten no Koku,JP,PCSG-00396,VLJM-35121,Adventure » General,2014-07-24
0449,Othello,JP,PCSG-00427,,Miscellaneous » Board Games,2014-08-07
0450,WRC 4: FIA World Rally Championship,JP,PCSG-00376,VLJM-30086,Driving » Racing,2014-07-24
0450,Gravity Crash Ultra,US,PCSE-00439,,Action » Shooter,2014-08-12
0451,LEGO Ninjago: Nindroids,US,PCSE-00384,,Action » General,2014-07-29
0451,Hohokum,US,PCSA-00123,,Adventure » General,2014-08-12
0452,Child of Light,JP,PCSG-00408,VLJM-30092,Role-Playing » General,2014-07-31
0452,My Singing Monsters,US,PCSE-00459,,Role-Playing » General,2014-08-12
0453,Kaihou Shoujo SIN,JP,PCSG-00360,VLJM-30082,Adventure » General,2014-07-31
0453,I Am The Hero,EU,PCSB-01201,,Action » Beat-'Em-Up,2018-11-28
0454,LEGO Ninjago: Nindroids,EU,PCSB-00500,,Action » General,2014-08-01
0454,Gravity Crash Ultra,EU,PCSB-00525,,Action » Shooter,2014-08-13
0455,Lost Dimension,JP,PCSG-00331,VLJM-30073,Adventure » General,2014-08-07
0455,Hohokum,EU,PCSF-00430,,Adventure » General,2014-08-13
0456,Shin Hayarigami,JP,PCSG-00380,VLJS-00081,Adventure » General,2014-08-07
0456,Hohokum,JP,PCSC-00077,,Adventure » General,2014-08-13
0457,Akiba's Trip: Undead & Undressed,US,PCSE-00428,,Action Adventure,2014-08-12
0457,CounterSpy,US,PCSA-00116,,Action » General,2014-08-19
0458,Disgaea 4: A Promise Revisited,US,PCSE-00360,,Strategy » Turn-Based,2014-08-12
0458,Crimsonland,US,PCSE-00453,,Action » Shooter,2014-08-19
0459,Monster Hunter Frontier G / Monster Hunter Frontier Z,JP,PCSG-00350,VLJM-35137,Role-Playing » Console-style RPG,2014-08-13
0459,Gravity Badgers,US,PCSE-00487,,Action » General,2014-08-19
0460,Clannad,JP,PCSG-00415,VLJM-35124,Adventure » General,2014-08-14
0460,Sword Art Online: Hollow Fragment,US,PCSE-00465,,Role-Playing » General,2014-08-19
0461,CounterSpy,EU,PCSF-00378,,Action » General,2014-08-20
0461,Bullet Girls,JP,PCSG-00361,VLJS-00076,Action » Shooter » Third-Person,2014-08-21
0462,Crimsonland,EU,PCSB-00581,,Action » Shooter,2014-08-20
0462,Chaos;Head Dual,JP,PCSG-00411,VLJM-35126,Adventure » General,2014-08-21
0463,Gravity Badgers,EU,PCSB-00609,,Action » General,2014-08-20
0463,Hyperdimension Neptunia Re;Birth1,US,PCSE-00443,,Role-Playing » General,2014-08-26
0464,Sword Art Online: Hollow Fragment,EU,PCSB-00618,,Role-Playing » General,2014-08-20
0464,Chou Jigen Action: Neptune U,JP,PCSG-00394,VLJM-30089,Action » Beat-'Em-Up,2014-08-28
0465,Chaos;Head Love Chu*Chu!,JP,PCSG-00435,,Adventure » General,2014-08-21
0465,KissBell,JP,PCSG-00413,VLJM-30094,Adventure » General,2014-08-28
0466,Chaos;Head Noah,JP,PCSG-00434,,Adventure » General,2014-08-21
0466,Love Live! School Idol Paradise Vol. 1: Printemps Unit,JP,PCSG-00422,VLJS-00059,Miscellaneous » Rhythm,2014-08-28
0467,CounterSpy,JP,PCSC-00056,,Action » General,2014-08-21
0467,Love Live! School Idol Paradise Vol. 2: BiBi Unit,JP,PCSG-00423,VLJS-00061,Miscellaneous » Rhythm,2014-08-28
0468,Judas Code,JP,PCSG-00390,,Role-Playing » General,2014-08-21
0468,Love Live! School Idol Paradise Vol. 3: Lily White Unit,JP,PCSG-00424,VLJS-00063,Miscellaneous » Rhythm,2014-08-28
0469,Stealth Inc: A Clone in the Dark - Ultimate Edition,JP,PCSG-00437,,Action » Platformer » 2D,2014-08-26
0469,Meikyuu Cross Blood: Infinity Ultimate,JP,PCSG-00398,VLJM-30090,Role-Playing » General,2014-08-28
0470,Day D: Tower Rush,US,PCSE-00424,,Strategy » Real-Time,2014-08-26
0470,Renai 0 Kilometer V,JP,PCSG-00426,VLJM-30095,Adventure » General,2014-08-28
0471,Hyperdimension Neptunia Re;Birth1,EU,PCSB-00579,,Role-Playing » General,2014-08-27
0471,Rewrite,JP,PCSG-00414,VLJM-35125,Adventure » General,2014-08-28
0472,High School DxD: New Fight,JP,PCSG-00406,,Role-Playing » General,2014-08-28
0472,Toukiden: Kiwami,JP,PCSG-00379,VLJM-35113,Action » General,2014-08-28
0473,Disgaea 4: A Promise Revisited,EU,PCSB-00455,,Strategy » Turn-Based,2014-08-29
0473,Don't Starve: Giant Edition,US,PCSE-00450,,Action Adventure,2014-09-02
0474,Danganronpa 2: Goodbye Despair,US,PCSE-00399,,Adventure » General,2014-09-02
0474,Joe Danger,US,PCSE-00478,,Driving » Racing,2014-09-02
0475,Mahjong Gold,US,PCSE-00455,,Miscellaneous » Board Games,2014-09-02
0475,BinaryStar,JP,PCSG-00389,VLJM-35120,Adventure » General,2014-09-04
0476,Velocity 2X,US,PCSE-00374,,Action » General,2014-09-02
0476,The Walking Dead: A Telltale Games Series - The Complete First Season,JP,PCSG-00375,VLJM-35110,Miscellaneous » Compilation,2014-09-04
0477,Don't Starve: Giant Edition,EU,PCSB-00551,,Action Adventure,2014-09-03
0477,Danganronpa 2: Goodbye Despair,EU,PCSB-00514,,Adventure » General,2014-09-05
0478,Joe Danger,EU,PCSB-00475,,Driving » Racing,2014-09-03
0478,Arcana Heart 3: LOVEMAX!!!!!,US,PCSE-00427,,Action » Fighting » 2D,2014-09-23
0479,Velocity 2X,EU,PCSB-00410,,Action » General,2014-09-03
0479,FIFA 15,US,PCSE-00481,,Sports » Traditional » Soccer,2014-09-23
0480,Murasaki Baby,US,PCSA-00153,,Action » Platformer » 2D,2014-09-16
0480,FIFA 15,US,PCSE-00482,,Sports » Traditional » Soccer,2014-09-23
0481,Run Like Hell!,US,PCSE-00446,,Action » Platformer » 2D,2014-09-16
0481,FIFA 15,US,PCSE-00483,,Sports » Traditional » Soccer,2014-09-23
0482,Murasaki Baby,EU,PCSF-00435,,Action » Platformer » 2D,2014-09-17
0482,Bakumatsu Rock: Ultra Soul,JP,PCSG-00425,VLJM-35132,Miscellaneous » Rhythm,2014-09-25
0483,Run Like Hell!,EU,PCSB-00565,,Action » Platformer » 2D,2014-09-17
0483,Zettai Zetsubou Shoujo: Dangan-Ronpa - Another Episode,JP,PCSG-00433,VLJS-05046,Action Adventure,2014-09-25
0484,Divekick: Addition Edition,JP,PCSG-00436,,Action » Fighting » 2D,2014-09-17
0484,Dungeon Travelers 2: Ouritsu Toshokan to Mamono no Fuuin,JP,PCSG-00407,VLJM-35140,Role-Playing » General,2014-09-25
0485,Frozen Synapse Prime,US,PCSE-00528,,Strategy » Turn-Based,2014-09-23
0485,Farming Simulator 14: Pocket Nouen 2,JP,PCSG-00442,VLJM-30077,Simulation » General,2014-09-25
0486,Best of Board Games,EU,PCSB-00452,,Miscellaneous » Board Games,2014-09-24
0486,Hanasaku Manimani,JP,PCSG-00366,VLJM-30097,Adventure » General,2014-09-25
0487,Frozen Synapse Prime,EU,PCSB-00323,,Strategy » Turn-Based,2014-09-24
0487,Kamisama to Koi Gokoro,JP,PCSG-00449,VLJS-00084,Adventure » General,2014-09-25
0488,Frozen Synapse Prime,JP,PCSG-00473,,Strategy » Turn-Based,2014-09-24
0488,Monobeno: Pure Smile,JP,PCSG-00378,VLJM-35118,Adventure » General,2014-09-25
0489,Murasaki Baby,JP,PCSC-00084,,Action » Platformer » 2D,2014-09-25
0489,Eiyuu Densetsu: Sen no Kiseki II,JP,PCSG-00354,VLJM-35103,Role-Playing » Console-style RPG,2014-09-25
0490,FIFA 15,EU,PCSB-00603,,Sports » Traditional » Soccer,2014-09-26
0490,Futuridium EP Deluxe,US,PCSE-00495,,Action » Shooter,2014-09-30
0491,FIFA 15,EU,PCSB-00604,,Sports » Traditional » Soccer,2014-09-26
0491,inviZimals: The Alliance,US,PCSA-00137,,Miscellaneous » Virtual Life,2014-09-30
0492,FIFA 15,EU,PCSB-00605,,Sports » Traditional » Soccer,2014-09-26
0492,Warriors Orochi 3 Ultimate,US,PCSE-00448,,Action » Beat-'Em-Up,2014-09-30
0493,FIFA 15,EU,PCSB-00606,,Sports » Traditional » Soccer,2014-09-26
0493,Futuridium EP Deluxe,EU,PCSB-00528,,Action » Shooter,2014-10-01
0494,FIFA 15,EU,PCSB-00607,,Sports » Traditional » Soccer,2014-09-26
0494,Warriors Orochi 3 Ultimate,EU,PCSB-00575,,Action » Beat-'Em-Up,2014-10-01
0495,FIFA 15,EU,PCSB-00608,,Sports » Traditional » Soccer,2014-09-26
0495,Jet Car Stunts,US,PCSE-00393,,Driving » Racing,2014-10-07
0496,Natural Doctrine,US,PCSE-00460,,Strategy » Turn-Based,2014-09-30
0496,Pix the Cat,US,PCSE-00553,,Action » General,2014-10-07
0497,Ar Nosurge Plus: Umareizuru Hoshi e Inoru Uta,JP,PCSG-00455,VLJM-35151,Role-Playing » Console-style RPG,2014-10-02
0497,Jet Car Stunts,EU,PCSB-00496,,Driving » Racing,2014-10-08
0498,Nekketsu Inou Bukatsu: Trigger Kiss,JP,PCSG-00410,VLJM-35136,Adventure » General,2014-10-02
0498,Pix the Cat,EU,PCSB-00645,,Action » General,2014-10-08
0499,Natural Doctrine,EU,PCSB-00594,,Strategy » Turn-Based,2014-10-03
0499,Best of Board Games,US,PCSE-00378,,Miscellaneous » Board Games,2014-10-14
0500,FIFA 15,JP,PCSG-00404,VLJM-35122,Sports » Traditional » Soccer,2014-10-09
0500,Nidhogg,US,PCSE-00514,,Action » General,2014-10-14
0501,Flowers,JP,PCSG-00459,VLJM-30101,Adventure » General,2014-10-09
0501,Race the Sun,US,PCSE-00461,,Action » General,2014-10-21
0502,Hideboh: Tap Dance Hero,JP,PCSG-00388,VLJM-35138,Miscellaneous » Rhythm,2014-10-09
0502,Samurai Warriors 4,US,PCSE-00503,,Action » Beat-'Em-Up,2014-10-21
0503,Akiba's Trip: Undead & Undressed,EU,PCSB-00640,,Action Adventure,2014-10-10
0503,Race the Sun,EU,PCSB-00643,,Action » General,2014-10-21
0504,Chain Chronicle V,JP,PCSG-00409,VLJM-30096,Role-Playing » General,2014-09-11
0504,The Unfinished Swan,JP,PCSC-00085,,Action Adventure,2014-10-23
0505,Senran Kagura Shinovi Versus,US,PCSE-00398,,Action » General,2014-10-14
0505,Poltergeist: A Pixelated Horror,US,PCSE-00564,,Strategy » Real-Time,2014-10-28
0506,Amnesia: Later x Crowd V. Edition,JP,PCSG-00403,VLJM-35127,Adventure » General,2014-10-16
0506,The Unfinished Swan,US,PCSA-00158,,Action Adventure,2014-10-28
0507,Chaos Rings III: Prequel Trilogy,JP,PCSG-00457,VLJM-35148,Role-Playing » Console-style RPG,2014-10-16
0507,Tiny Troopers: Joint Ops,US,PCSE-00432,,Action » General,2014-10-28
0508,Jikkyou Powerful Pro Yakyuu 2014,JP,PCSG-00416,VLJM-35130,Sports » Traditional » Baseball,2014-10-23
0508,The Unfinished Swan,EU,PCSF-00613,,Action Adventure,2014-10-29
0509,Super Hero Generation,JP,PCSG-00069,VLJS-05048,Strategy » Turn-Based,2014-10-23
0509,Tiny Troopers: Joint Ops,EU,PCSB-00552,,Action » General,2014-10-29
0510,Super Hero Generation (Special Sound Edition),JP,PCSG-00440,VLJS-05047,Strategy » Turn-Based,2014-10-23
0510,"Don't Die, Mr. Robot!",US,PCSE-00559,,Action » General,2014-11-04
0511,Freedom Wars,US,PCSA-00147,,Role-Playing » Action RPG,2014-10-28
0511,Home: A Unique Horror Adventure,US,PCSE-00533,,Adventure » General,2014-11-04
0512,inviZimals: The Resistance,EU,PCSF-00510,,Miscellaneous » Virtual Life,2014-10-29
0512,MotoGP 14,US,PCSE-00529,,Driving » Racing,2014-11-04
0513,DRAMAtical Murder re:code,JP,PCSG-00420,VLJM-35129,Adventure » General,2014-10-30
0513,The Binding of Isaac: Rebirth,US,PCSE-00507,,Action » General,2014-11-04
0514,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,JP,PCSG-00421,VLJM-35147,Adventure » General,2014-10-30
0514,The Hungry Horde,US,PCSA-00563,,Miscellaneous » Puzzle,2014-11-04
0515,Freedom Wars,EU,PCSF-00446,,Role-Playing » Action RPG,2014-10-31
0515,Minutes,EU,PCSB-00544,,Action » General,2014-11-05
0516,The Walking Dead: Season Two - A Telltale Games Series,US,PCSE-00556,,Action » General,2014-11-04
0516,The Binding of Isaac: Rebirth,EU,PCSB-00676,,Action » General,2014-11-05
0517,The Wolf Among Us,US,PCSE-00352,3000404,Action Adventure,2014-11-04
0517,The Hungry Horde,EU,PCSF-00501,,Miscellaneous » Puzzle,2014-11-05
0518,The Muppets: Movie Adventures,EU,PCSF-00558,,Action » General,2014-11-07
0518,Get Off My Lawn!,US,PCSE-00421,,Action » General,2014-11-11
0519,LEGO Batman 3: Beyond Gotham,US,PCSE-00442,,Action Adventure,2014-11-11
0519,Retro City Rampage DX,US,PCSE-00546,,Action Adventure,2014-11-11
0520,Ring Run Circus,US,PCSE-00548,,Action » General,2014-11-11
0520,Tales of Hearts R,US,PCSE-00429,,Role-Playing » Action RPG,2014-11-11
0521,Senran Kagura: Bon Appetit!,US,PCSE-00471,,Miscellaneous » Rhythm,2014-11-11
0521,Dengeki Bunko: Fighting Climax,JP,PCSG-00341,VLJM-30093,Action » Fighting » 2D,2014-11-13
0522,Get Off My Lawn!,EU,PCSB-00610,,Action » General,2014-11-12
0522,Hanayamata: Yosakoi Live!,JP,PCSG-00451,VLJS-00085,Action » General,2014-11-13
0523,Nidhogg,EU,PCSB-00679,,Action » General,2014-11-12
0523,Marginal #4: Idol of Supernova,JP,PCSG-00448,VLJM-35157,Adventure » General,2014-11-13
0524,Retro City Rampage DX,EU,PCSB-00682,,Action Adventure,2014-11-12
0524,Tales of Hearts R,EU,PCSB-00550,,Role-Playing » Action RPG,2014-11-14
0525,Senran Kagura: Bon Appetit!,EU,PCSB-00602,,Miscellaneous » Rhythm,2014-11-12
0525,LEGO Batman 3: Beyond Gotham,EU,PCSB-00563,,Action Adventure,2014-11-14
0526,Shake Spears!,EU,PCSB-00364,,Action » General,2014-11-12
0526,Minecraft: PlayStation Vita Edition,EU,PCSB-00560,,Action Adventure,2014-11-14
0527,The Wolf Among Us,EU,PCSB-00450,,Action Adventure,2014-11-12
0527,Hatsune Miku: Project Diva F 2nd,US,PCSE-00434,,Miscellaneous » Rhythm,2014-11-18
0528,Minecraft: PlayStation Vita Edition,US,PCSE-00491,,Action Adventure,2014-10-14
0528,MXGP: The Official Motocross Videogame,EU,PCSB-00470,,Driving » Racing,2014-03-28
0529,Minecraft: PlayStation Vita Edition,JP,PCSG-00302,,Action Adventure,2014-10-29
0529,The Swapper,US,PCSE-00976,,Action » Platformer » 2D,2017-02-03
0530,Adventure Time: The Secret of the Nameless Kingdom,US,PCSE-00582,,Action Adventure,2014-11-18
0530,M3: Sono Kuroki Hagane /// Mission Memento Mori,JP,PCSG-00475,VLJS-00089,Action » General,2014-11-20
0531,LittleBigPlanet PS Vita: Marvel Super Hero Edition,US,PCSA-00549,,Action » Platformer » 3D,2014-11-18
0531,Senjou no Waltz,JP,PCSG-00428,VLJM-35134,Adventure » General,2014-11-20
0532,MXGP: The Official Motocross Videogame,US,PCSE-00530,,Driving » Racing,2014-11-18
0532,Arcana Heart 3: LOVEMAX!!!!!,EU,PCSB-00630,,Action » Fighting » 2D,2014-11-21
0533,Rollers of the Realm,US,PCSE-00513,,Action » General,2014-11-18
0533,Hatsune Miku: Project Diva F 2nd,EU,PCSB-00554,,Miscellaneous » Rhythm,2014-11-21
0534,Samurai Warriors 4,EU,PCSB-00592,,Action » Beat-'Em-Up,2014-11-19
0534,Tad and The Lost Scroll,EU,PCSB-00670,,Action » Platformer » 2D,2014-11-21
0535,Aqua Kitty: Milk Mine Defender DX,US,PCSE-00540,,Action » General,2014-11-25
0535,Dekamori Senran Kagura,JP,PCSG-00447,VLJM-35143,Miscellaneous » Rhythm,2014-11-27
0536,Jetpack Joyride Deluxe,US,PCSE-00537,,Action » General,2014-11-25
0536,Code:Realize - Sousei no Himegimi,JP,PCSG-00402,VLJM-35142,Adventure » General,2014-11-27
0537,Pocket RPG,US,PCSE-00558,,Role-Playing » Action RPG,2014-11-25
0537,Fate/hollow ataraxia,JP,PCSG-00386,VLJM-35123,Adventure » General,2014-11-27
0538,Pocket RPG,EU,PCSB-00619,,Role-Playing » Action RPG,2014-11-26
0538,Ginsei Igo: Next Generation,JP,PCSG-00419,VLJM-30103,Miscellaneous » Board Games,2014-11-27
0539,Rollers of the Realm,EU,PCSB-00660,,Action » General,2014-11-26
0539,Nisekoi: Yomeiri!?,JP,PCSG-00397,VLJM-30091,Adventure » General,2014-11-27
0540,Ooedo Blacksmith,JP,PCSG-00377,VLJS-00077,Role-Playing » Console-style RPG,2014-11-27
0540,Fantasy Hero: Unsigned Legacy,US,PCSE-00536,,Role-Playing » Action RPG,2014-12-02
0541,Phantasy Star Nova,JP,PCSG-00351,VLJM-35102,Role-Playing » Action RPG,2014-11-27
0541,Final Horizon,US,PCSE-00504,,Strategy » Real-Time,2014-12-02
0542,Best of Arcade Games,EU,PCSB-00648,,Miscellaneous » Compilation,2014-11-28
0542,SteamWorld Dig,JP,PCSG-00513,,Action » Platformer » 2D,2014-12-03
0543,LittleBigPlanet PS Vita: Marvel Super Hero Edition,EU,PCSF-00516,,Action » Platformer » 3D,2014-11-28
0543,Final Horizon,EU,PCSB-00523,,Strategy » Real-Time,2014-12-03
0544,Invokers Tournament,EU,PCSB-00595,,Strategy » Real-Time,2014-12-03
0544,Borderlands 2,JP,PCSG-00400,VLJS-05040,Action » Shooter » First-Person,2014-12-04
0545,Jetpack Joyride Deluxe,EU,PCSB-00664,,Action » General,2014-12-03
0545,Diabolik Lovers: Vandead Carnival,JP,PCSG-00472,VLJM-35159,Adventure » General,2014-12-04
0546,Sengoku Musou Chronicle 3,JP,PCSG-00471,VLJM-35131,Action » Beat-'Em-Up,2014-12-04
0546,Boss!,US,PCSE-00604,,Action » Beat-'Em-Up,2014-12-09
0547,Flyhunter Origins,US,PCSE-00297,,Action » Platformer » 2D,2014-12-09
0547,Chikyuu Boueigun 2 Portable V2,JP,PCSG-00432,VLJS-00080,Action » Shooter » Third-Person,2014-12-11
0548,Rock Boshers DX: Director's Cut,US,PCSE-00541,,Action » General,2014-12-09
0548,Grisaia no Rakuen: Le Eden de la Grisaia,JP,PCSG-00508,VLJM-35172,Adventure » General,2014-12-11
0549,Flyhunter Origins,EU,PCSB-00382,,Action » Platformer » 2D,2014-12-10
0549,Kadenz fermata//Akkord:fortissimo,JP,PCSG-00381,VLJM-35116,Adventure » General,2014-12-11
0550,Norn9: Var Commons,JP,PCSG-00431,VLJM-35164,Adventure » General,2014-12-11
0550,Oddworld: Munch's Oddysee HD,US,PCSE-00369,,Action Adventure,2014-12-16
0551,Sengoku Hime 5: Senkatatsu Haoh no Keifu,JP,PCSG-00466,VLJM-35154,Strategy » General,2014-12-11
0551,Fieldrunners 2,EU,PCSB-00481,,Action » General,2014-12-17
0552,Oddworld: Munch's Oddysee HD,EU,PCSB-00275,,Action Adventure,2014-12-17
0552,Gundam Breaker 2,JP,PCSG-00412,VLJS-05045,Action » General,2014-12-18
0553,Resogun,EU,PCSF-00262,,Action » Shooter,2014-12-17
0553,Kami Jijigen Game Neptune Re;Birth 3: V Century,JP,PCSG-00486,VLJM-35167,Role-Playing » Console-style RPG,2014-12-18
0554,Switch Galaxy Ultra,EU,PCSB-00507,,Action » General,2014-12-17
0554,Kaeru Batake de Tsukamaete,JP,PCSG-00501,VLJS-05052,Adventure » General,2014-12-18
0555,La-Mulana EX,JP,PCSG-00484,,Action Adventure,2014-12-17
0555,Mahouka Koukou no Rettousei: Out of Order,JP,PCSG-00456,VLJS-00086,Adventure » General,2014-12-25
